Task_ID,Success,Latency_ms,Bytes,Attempts,Error
771,True,701.02,1048576,1,
772,True,698.87,1048576,1,
776,True,690.68,1048576,1,
774,True,699.90,1048576,1,
775,True,699.19,1048576,1,
770,True,716.38,1048576,1,
773,True,708.27,1048576,1,
769,True,727.19,1048576,1,
779,True,570.61,1048576,1,
777,True,579.08,1048576,1,
778,True,579.80,1048576,1,
782,True,573.81,1048576,1,
781,True,579.69,1048576,1,
783,True,577.65,1048576,1,
784,True,574.80,1048576,1,
780,True,591.08,1048576,1,
788,True,714.62,1048576,1,
785,True,728.46,1048576,1,
792,True,706.62,1048576,1,
787,True,729.16,1048576,1,
789,True,723.00,1048576,1,
786,True,738.24,1048576,1,
790,True,727.98,1048576,1,
791,True,727.14,1048576,1,
796,True,890.32,1048576,1,
794,True,901.59,1048576,1,
793,True,909.92,1048576,1,
799,True,893.28,1048576,1,
795,True,909.81,1048576,1,
797,True,905.65,1048576,1,
798,True,910.80,1048576,1,
800,True,909.04,1048576,1,
806,True,639.79,1048576,1,
801,True,660.45,1048576,1,
802,True,658.93,1048576,1,
804,True,655.39,1048576,1,
808,True,639.83,1048576,1,
805,True,657.34,1048576,1,
803,True,666.45,1048576,1,
807,True,661.43,1048576,1,
809,True,697.92,1048576,1,
810,True,699.39,1048576,1,
812,True,695.55,1048576,1,
815,True,692.23,1048576,1,
814,True,697.62,1048576,1,
813,True,706.96,1048576,1,
811,True,718.24,1048576,1,
816,True,695.38,1048576,1,
820,True,700.95,1048576,1,
823,True,688.89,1048576,1,
818,True,712.71,1048576,1,
817,True,719.09,1048576,1,
821,True,708.15,1048576,1,
824,True,696.24,1048576,1,
819,True,720.26,1048576,1,
822,True,707.35,1048576,1,
825,True,605.28,1048576,1,
826,True,606.07,1048576,1,
828,True,603.68,1048576,1,
832,True,597.14,1048576,1,
829,True,607.53,1048576,1,
830,True,607.29,1048576,1,
827,True,617.46,1048576,1,
831,True,610.33,1048576,1,
834,True,621.23,1048576,1,
839,True,609.24,1048576,1,
835,True,621.82,1048576,1,
833,True,629.06,1048576,1,
840,True,612.69,1048576,1,
838,True,623.40,1048576,1,
837,True,628.41,1048576,1,
836,True,634.21,1048576,1,
841,True,609.94,1048576,1,
843,True,609.60,1048576,1,
845,True,606.52,1048576,1,
848,True,598.74,1048576,1,
844,True,615.39,1048576,1,
846,True,611.06,1048576,1,
842,True,625.65,1048576,1,
847,True,614.40,1048576,1,
856,True,616.78,1048576,1,
852,True,631.63,1048576,1,
851,True,635.78,1048576,1,
855,True,627.57,1048576,1,
853,True,636.53,1048576,1,
849,True,649.61,1048576,1,
850,True,649.55,1048576,1,
854,True,640.78,1048576,1,
857,True,604.68,1048576,1,
858,True,604.34,1048576,1,
861,True,599.21,1048576,1,
863,True,596.36,1048576,1,
864,True,594.73,1048576,1,
862,True,603.85,1048576,1,
860,True,609.92,1048576,1,
859,True,617.53,1048576,1,
868,True,556.54,1048576,1,
870,True,553.24,1048576,1,
865,True,566.49,1048576,1,
869,True,560.40,1048576,1,
871,True,558.26,1048576,1,
872,True,557.11,1048576,1,
866,True,575.34,1048576,1,
867,True,574.35,1048576,1,
880,True,617.32,1048576,1,
873,True,634.62,1048576,1,
874,True,637.51,1048576,1,
878,True,631.20,1048576,1,
879,True,630.66,1048576,1,
876,True,642.02,1048576,1,
877,True,644.77,1048576,1,
875,True,652.77,1048576,1,
887,True,629.38,1048576,1,
885,True,639.83,1048576,1,
883,True,647.64,1048576,1,
888,True,633.66,1048576,1,
882,True,657.87,1048576,1,
884,True,653.56,1048576,1,
881,True,664.60,1048576,1,
886,True,652.29,1048576,1,
889,True,583.95,1048576,1,
891,True,582.84,1048576,1,
894,True,576.99,1048576,1,
890,True,591.02,1048576,1,
895,True,580.18,1048576,1,
892,True,590.66,1048576,1,
893,True,590.27,1048576,1,
896,True,585.38,1048576,1,
897,True,610.67,1048576,1,
904,True,593.70,1048576,1,
901,True,602.96,1048576,1,
898,True,612.94,1048576,1,
900,True,608.46,1048576,1,
903,True,604.09,1048576,1,
902,True,607.18,1048576,1,
899,True,619.16,1048576,1,
909,True,612.51,1048576,1,
906,True,621.04,1048576,1,
905,True,628.91,1048576,1,
910,True,623.63,1048576,1,
911,True,627.58,1048576,1,
907,True,644.01,1048576,1,
912,True,641.96,1048576,1,
908,True,662.69,1048576,1,
